sha256	bytes	path
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b	1	evidence/corrected-image/base-images.stdout
a6e92ce1020320d8ada862596ee029e9861f71e7e5ccb59ccf9a2c22683ab1c8	659	evidence/corrected-image/build-command/build.json
9951c705520db33e028952e84a271de57189f907040cbe59f986e4e00bee5668	15856	evidence/corrected-image/build-command/build.stderr
60a907975d793d824cea44b2e467eecf943076a97c74adda20971d2d83889257	112	evidence/corrected-image/build-command/build.stdout
fccbc7e4b74572b7c5032eaebee9745fb6f5a68885cc5feab74650df182283fa	470	evidence/corrected-image/image-history.json
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	evidence/corrected-image/image-history.stderr
c50fac3d380b2f934da78a666c41a6754dc93f2e685bdff1cee62ccbdd098e14	3347	evidence/corrected-image/image-history.stdout
75f90023f0c46db28597de336f69c96a086f31a93c2255a97f29f6a751f3a9a8	465	evidence/corrected-image/image-inspect.json
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	evidence/corrected-image/image-inspect.stderr
ce09a949e90cf9cff76a6b27afcb97f03ae179243bd98f1919bb9cc8b0e7a0f6	2170	evidence/corrected-image/image-inspect.stdout
c56123b2ae782257294776ce932cf73bf54ce7c17ef1338874fdc8a0a4e1b300	887	evidence/corrected-image/image-probe.json
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	evidence/corrected-image/image-probe.stderr
3c24bf6e805e9b69fdac7b41d7e93fce9d557a03fd706c39df4aae7a067184ba	583	evidence/corrected-image/image-probe.stdout
7094e81d38c5c9c20caeb7dc614b32479a24c563db93f5686bc2029e865a4101	154	evidence/credential-scan.json
7800c63b6965fb9aa2c05442aa27233b9d56362a930d4875e3a686b305f14e91	867	evidence/validation/ordering-correction-producer-validator.json
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	evidence/validation/ordering-correction-producer-validator.stderr
5e1777f2ea9a36463d4e697102d20071268b225326dcf5a31a7d115726a56d08	158	evidence/validation/ordering-correction-producer-validator.stdout
34bdc8ce12a467d0df38e219a36c9af9bfa364221c5ff53038a419b224de6c4d	867	evidence/validation/producer-validator.json
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	evidence/validation/producer-validator.stderr
30ab8271c73faf1639144cf2f27a4c0a8c36ad93c504207d8c88c1d623e5f23a	158	evidence/validation/producer-validator.stdout
81e73920c0d57ef800d6b729bc6e61b198d3e12687a2563b769b2c2deae97d0b	4934	evidence/vela-lifecycle-fixture-2/REPORT.md
4fa63d3fe6c0175dbc29e7c53e6c528dff1f5ce2f4a5cc1a021ea7e9aa165840	2808	evidence/vela-lifecycle-fixture-2/fixture-command.json
53859bb0328a4037e16a1ec25120fbb733d052f0c480311feded8782f9d70c40	150	evidence/vela-lifecycle-fixture-2/fixture-command.stderr
c4cfff8f66ab86142bd99351330427a70110ce501f340265286d9e5347f498b8	2776	evidence/vela-lifecycle-fixture-2/fixture-command.stdout
98d9b05a552f248d2afad6a6bd452d45ff12e679130dea79217229268800474a	1635	evidence/vela-lifecycle-fixture-2/input/verdict.json
c7a63a524fe384a9cf5cde5c9a063811c0a0216cf9f0b243e48d1bbede169606	226	evidence/vela-lifecycle-fixture-2/postflight/credential-scan-host.json
39f6db9b846320b2b0d4f4a3bfdf9ee9d0137305449e0d610538700e69767991	118	evidence/vela-lifecycle-fixture-2/postflight/credential-scan-inside-container.json
db5332f467ed22b58448d721f795bb49625a41c7a9bbd678070c546a005aadd2	3354	evidence/vela-lifecycle-fixture-2/postflight/evidence-validation.json
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	evidence/vela-lifecycle-fixture-2/postflight/evidence-validation.stderr
51b7653d85569a82ef00ce44fc95481cc39934a3fcc4ab80fea5cfb2213fd5ab	170	evidence/vela-lifecycle-fixture-2/postflight/evidence-validation.stdout
6881bfcde77acabf29bb1560ba17621a494b434fb09df7eb01f4ff1ba5197c64	650	evidence/vela-lifecycle-fixture-2/postflight/image-identity.json
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	evidence/vela-lifecycle-fixture-2/postflight/image-identity.stderr
42e379d2ff4fc4a68a14a81e536ca3008ab5df2684afc5be1b5df95068907dd0	248	evidence/vela-lifecycle-fixture-2/postflight/image-identity.stdout
dd5b72d39f9b75d0a8c019ee2b73e0b2cbe0813c42c7d6e603369910ae10e89b	670	evidence/vela-lifecycle-fixture-2/postflight/key-deletion.json
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	evidence/vela-lifecycle-fixture-2/postflight/key-deletion.stderr
2bced6c71ac59e97530c5645c1d55e97851a84ebc47676e8575217d46c2e75a6	59	evidence/vela-lifecycle-fixture-2/postflight/key-deletion.stdout
8530813271cef848e27992e417e1edbecfbf62d8de9dec7ecc60bd43f3d44845	990	evidence/vela-lifecycle-fixture-2/postflight/nested-git-admin-cleanup.json
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	evidence/vela-lifecycle-fixture-2/postflight/nested-git-admin-cleanup.stderr
0ebc862884b4e0e1690fa854e212a4ae278ea6f5ad94fe94a147e680a3a2b49f	99	evidence/vela-lifecycle-fixture-2/postflight/nested-git-admin-cleanup.stdout
5cf0338713ce4c38a07be39adc27b24d61de21a2876940fb0dd2e5fc5380e09e	1214	evidence/vela-lifecycle-fixture-2/postflight/repository-identity.json
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	evidence/vela-lifecycle-fixture-2/postflight/repository-identity.stderr
688aaad40d466267b8e6d7323488500cdd962b689a389f1c12bb732e6a2fd549	412	evidence/vela-lifecycle-fixture-2/postflight/repository-identity.stdout
8f8fc261711d5b294eb609b4fa5f7c1ba60ff5064c8571e247fd320d94d7ebbb	1561	evidence/vela-lifecycle-fixture-2/postflight/source-canonical-post.json
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	evidence/vela-lifecycle-fixture-2/postflight/source-canonical-post.stderr
5f1c131852c65f1bb6f3e1ec019d035f895062e6cbf114bf5cdbfff13df9ad28	1318	evidence/vela-lifecycle-fixture-2/postflight/source-canonical-post.stdout
b3166e6e89d4aa10da6978b37ab3555ce338fe81b728028beb3a424dfe1a49bc	1561	evidence/vela-lifecycle-fixture-2/preflight/source-canonical-pre.json
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	evidence/vela-lifecycle-fixture-2/preflight/source-canonical-pre.stderr
5f1c131852c65f1bb6f3e1ec019d035f895062e6cbf114bf5cdbfff13df9ad28	1318	evidence/vela-lifecycle-fixture-2/preflight/source-canonical-pre.stdout
c0f7879e3607babaede13a3c8022c682bbd64bf65d90bfb90796633ca653e83c	1004	evidence/vela-lifecycle-fixture-2/preflight/verdict-schema-validation.json
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	evidence/vela-lifecycle-fixture-2/preflight/verdict-schema-validation.stderr
ae108686e59557ae2880e3acb88636975f1535ccfd1cab8b20a4c7261c7e2cde	28	evidence/vela-lifecycle-fixture-2/preflight/verdict-schema-validation.stdout
1ed5d2fcfbdda085ce38168373d9bf625e5b51c9d85a4fa53de6f17e540b74de	399	evidence/vela-lifecycle-fixture-2/provider-loss-reconstruction/bundle-create.json
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	evidence/vela-lifecycle-fixture-2/provider-loss-reconstruction/bundle-create.stderr
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	evidence/vela-lifecycle-fixture-2/provider-loss-reconstruction/bundle-create.stdout
bad41c38bd4dd1f22fda1bbe601af06ce50c2bcf08fa16885ae61a19680ddaa3	391	evidence/vela-lifecycle-fixture-2/provider-loss-reconstruction/bundle-verify.json
5cb4ba695bd71cf9e3c5a30dfa58b31565d4d1e727c1d72ffcea9408514aa577	38	evidence/vela-lifecycle-fixture-2/provider-loss-reconstruction/bundle-verify.stderr
930789bad1649d2eb78205e8543a76ee333a10122fb41db0522a333dbd1bd1fe	218	evidence/vela-lifecycle-fixture-2/provider-loss-reconstruction/bundle-verify.stdout
0ae604f099794a8d0816fbe9d3c551ceaacd0d17847adf3d2cf1090e26d4e4d7	435	evidence/vela-lifecycle-fixture-2/provider-loss-reconstruction/clone.json
372a98000617f3d28b9ce23b994077343824bd02ff81e49f0e4e760dec385d1f	70	evidence/vela-lifecycle-fixture-2/provider-loss-reconstruction/clone.stderr
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	evidence/vela-lifecycle-fixture-2/provider-loss-reconstruction/clone.stdout
62e547087ffe6359e2b1c3dd83a0369be34622504077cc8079a60e68a5ed0b52	357	evidence/vela-lifecycle-fixture-2/provider-loss-reconstruction/fsck.json
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	evidence/vela-lifecycle-fixture-2/provider-loss-reconstruction/fsck.stderr
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	evidence/vela-lifecycle-fixture-2/provider-loss-reconstruction/fsck.stdout
e7b405dacd617ed95a59be27829535089d47198870d0beb5cb1e401760a088de	409	evidence/vela-lifecycle-fixture-2/provider-loss-reconstruction/readback.json
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	evidence/vela-lifecycle-fixture-2/provider-loss-reconstruction/readback.stderr
a8c7e7fe61e913cc7af66d95883e1094d522c49d2e0ad405c2dcf51b59236311	7362	evidence/vela-lifecycle-fixture-2/provider-loss-reconstruction/readback.stdout
7aabbc66301f60bb08d697d4cd89f21ff404336f721defa06c3a47873bd17869	277	evidence/vela-lifecycle-fixture-2/provider-loss-reconstruction/reconstructed/.gitattributes
3b48d32610c9400bd75d166ee6ad216066134abf529001876edb2a60cac94cf7	190	evidence/vela-lifecycle-fixture-2/provider-loss-reconstruction/reconstructed/.gitignore
b40fa94bf9cc0c4bf622f7f0cfb10b4eafe821fa611de79a36d1447d44323070	1472	evidence/vela-lifecycle-fixture-2/provider-loss-reconstruction/reconstructed/.vela/authority/events/vev_3300c8d8e43ea562.json
c001e01d046627617f8f05d99de1dfcc69cd5ad1ffcbcfb8824c8e8dce394eb4	1159	evidence/vela-lifecycle-fixture-2/provider-loss-reconstruction/reconstructed/.vela/authority/events/vev_70453acf93a79164.json
6dededfeacbbd6301457687840d0a74e68e4e30fbe63eeb6ed143e6449a1c4d1	453	evidence/vela-lifecycle-fixture-2/provider-loss-reconstruction/reconstructed/.vela/authority/keysets/6dededfeacbbd6301457687840d0a74e68e4e30fbe63eeb6ed143e6449a1c4d1.json
a9f48372545c372ffd70913582cf63b625a75fedf0928ea2fd32d7cae583177b	492	evidence/vela-lifecycle-fixture-2/provider-loss-reconstruction/reconstructed/.vela/authority/models/a9f48372545c372ffd70913582cf63b625a75fedf0928ea2fd32d7cae583177b.json
966ca0feec5371c27f562e1b27b7dff32d25f123548d7d526d856383008ff743	6847	evidence/vela-lifecycle-fixture-2/provider-loss-reconstruction/reconstructed/.vela/authority/records/var_4de0b0bcb5da5673.dsse.json
27021f076b7e38d1b376c3dd1faf4e4d8e77f2b66ac596a960d9ca1ae8944266	6107	evidence/vela-lifecycle-fixture-2/provider-loss-reconstruction/reconstructed/.vela/authority/records/var_b97990582f980a1b.dsse.json
30ba60cd23ee63234f453eb81f5bc6cbaa45cb547c705e08636b325c7063739f	340	evidence/vela-lifecycle-fixture-2/provider-loss-reconstruction/reconstructed/.vela/origin.json
bc3e56d52da5eafa5af8991a8a817745eadee353858418a46fb0cf3e8eb0f486	2220	evidence/vela-lifecycle-fixture-2/provider-loss-reconstruction/reconstructed/.vela/repository.json
f5b65b35cbe4de558b983f84e74d771940ad25128e85bdd51e27d237e46a5fc9	1355	evidence/vela-lifecycle-fixture-2/provider-loss-reconstruction/reconstructed/AGENTS.md
336cc4fbf19beaada7ccf9986414fa91851a8d7a07dfb3ccbe800a69eed0ab49	11	evidence/vela-lifecycle-fixture-2/provider-loss-reconstruction/reconstructed/CLAUDE.md
90f41bb9812024b5f52ff8c9e4d8355d4198adf8da02d6e445c30ba233c6a8d3	1199	evidence/vela-lifecycle-fixture-2/provider-loss-reconstruction/reconstructed/README.md
b6c7085de10ab82fe4fc4193cbbc0e37269f499d621a9d86f1728eb3d472438a	78	evidence/vela-lifecycle-fixture-2/provider-loss-reconstruction/reconstructed/artifacts/fixture.txt
98d9b05a552f248d2afad6a6bd452d45ff12e679130dea79217229268800474a	1635	evidence/vela-lifecycle-fixture-2/provider-loss-reconstruction/reconstructed/evidence/blinded-verdict.json
03c3add32ac7f33c01afa084233ee2f43b1efc8a1b81873db5b995be0c0bc4e3	1378	evidence/vela-lifecycle-fixture-2/provider-loss-reconstruction/reconstructed/methods/blinded-review.json
98d9b05a552f248d2afad6a6bd452d45ff12e679130dea79217229268800474a	1635	evidence/vela-lifecycle-fixture-2/provider-loss-reconstruction/reconstructed/records/artifacts/sha256/98d9b05a552f248d2afad6a6bd452d45ff12e679130dea79217229268800474a
b6c7085de10ab82fe4fc4193cbbc0e37269f499d621a9d86f1728eb3d472438a	78	evidence/vela-lifecycle-fixture-2/provider-loss-reconstruction/reconstructed/records/artifacts/sha256/b6c7085de10ab82fe4fc4193cbbc0e37269f499d621a9d86f1728eb3d472438a
e25486c4ae458b3b79eb11aafcc4174572bf04ddd8aa88afa95d948216cace57	735	evidence/vela-lifecycle-fixture-2/provider-loss-reconstruction/reconstructed/records/artifacts/sha256/e25486c4ae458b3b79eb11aafcc4174572bf04ddd8aa88afa95d948216cace57
def9ae452f1e385a583843d98aa5f3fe246099bfc15cb61fe6ddedebde64086e	1006	evidence/vela-lifecycle-fixture-2/provider-loss-reconstruction/reconstructed/records/claims/sha256/def9ae452f1e385a583843d98aa5f3fe246099bfc15cb61fe6ddedebde64086e.json
aff0c9c9ac1d47a67a5489c75152de96f60c77fc2ec8c858fad2d57d5a025f62	773	evidence/vela-lifecycle-fixture-2/provider-loss-reconstruction/reconstructed/records/proposals/sha256/aff0c9c9ac1d47a67a5489c75152de96f60c77fc2ec8c858fad2d57d5a025f62.json
33722f0776e05df4013abe952179b6a5f8f9f59cb7771937fc4f653d83f5a79e	1715	evidence/vela-lifecycle-fixture-2/provider-loss-reconstruction/reconstructed/records/submissions/sha256/33722f0776e05df4013abe952179b6a5f8f9f59cb7771937fc4f653d83f5a79e.json
b3e980319f24d99157d3f2891aa998acad72272130ec48a848a816282a802236	2536	evidence/vela-lifecycle-fixture-2/provider-loss-reconstruction/reconstructed/records/verifications/sha256/b3e980319f24d99157d3f2891aa998acad72272130ec48a848a816282a802236.json
e25486c4ae458b3b79eb11aafcc4174572bf04ddd8aa88afa95d948216cace57	735	evidence/vela-lifecycle-fixture-2/provider-loss-reconstruction/reconstructed/result.json
caa5a72ce608a5c5bf0f89116f2a5e0623b3e6fe0a68748ba16c11ec48070914	438	evidence/vela-lifecycle-fixture-2/provider-loss-reconstruction/reconstructed/vela.toml
d18763f19e9b321eeea2e11c28d2af534e4e7eb43e3644f681f27f625bc08680	379	evidence/vela-lifecycle-fixture-2/provider-loss-reconstruction/replay.json
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	evidence/vela-lifecycle-fixture-2/provider-loss-reconstruction/replay.stderr
a38e7f16a1f46170eba8b6cd67342fc5829d8f5e8232b37b8eb4cb72c1e43fc5	956	evidence/vela-lifecycle-fixture-2/provider-loss-reconstruction/replay.stdout
99ed83cb4ea54b1fb645ce1eb197ffbdedc1caac959c96e730976f4b5b30e5da	379	evidence/vela-lifecycle-fixture-2/provider-loss-reconstruction/status.json
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	evidence/vela-lifecycle-fixture-2/provider-loss-reconstruction/status.stderr
c6af83d154d627a304bcd797e9d0d1ed310534d56b069cd43febb9f48375eb09	1714	evidence/vela-lifecycle-fixture-2/provider-loss-reconstruction/status.stdout
4c5163f1027002148699409753dcf060f9cbc7cbe64974278c1d4b3831608ef5	21620	evidence/vela-lifecycle-fixture-2/provider-loss.bundle
b6c7085de10ab82fe4fc4193cbbc0e37269f499d621a9d86f1728eb3d472438a	78	evidence/vela-lifecycle-fixture-2/session/blind-bundle/artifacts/fixture.txt
e25486c4ae458b3b79eb11aafcc4174572bf04ddd8aa88afa95d948216cace57	735	evidence/vela-lifecycle-fixture-2/session/blind-bundle/result.json
368cd460d42cedc8067498f59f84c6ac4a656c572593b7cb754c49e180a89de8	634	evidence/vela-lifecycle-fixture-2/session/organization-only/post-verdict/receipts/decision.json
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	evidence/vela-lifecycle-fixture-2/session/organization-only/post-verdict/receipts/decision.stderr
81066eb39820b02d880621223b5bbad44f004f7bc3abe8c1cb768aa92ab328d4	2153	evidence/vela-lifecycle-fixture-2/session/organization-only/post-verdict/receipts/decision.stdout
95b6f3315ec6b4c06e99d386cd5246904a90748dcf7ea669e352c500b0dc646c	393	evidence/vela-lifecycle-fixture-2/session/organization-only/post-verdict/receipts/git-log.json
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	evidence/vela-lifecycle-fixture-2/session/organization-only/post-verdict/receipts/git-log.stderr
7501dc6df0fa68820f6f7c13c7674b4a4c274bfa12ac0bbf1df0749fffc72285	4224	evidence/vela-lifecycle-fixture-2/session/organization-only/post-verdict/receipts/git-log.stdout
c7d69b7bb8b6d0d79ad68af4d4eb1260904d22a7b4bd0ccfc5a0cd27de8e8012	387	evidence/vela-lifecycle-fixture-2/session/organization-only/post-verdict/receipts/inbox.json
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	evidence/vela-lifecycle-fixture-2/session/organization-only/post-verdict/receipts/inbox.stderr
29dbfaa61e9c4145e8b60f2cbd7f04b41b7e80684259802513ab5ac32d18492b	6159	evidence/vela-lifecycle-fixture-2/session/organization-only/post-verdict/receipts/inbox.stdout
a8d5e5ac074690582398ed33987365aa7bb1584ae4d3ed1e1f741a2d176b63bc	379	evidence/vela-lifecycle-fixture-2/session/organization-only/post-verdict/receipts/replay.json
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	evidence/vela-lifecycle-fixture-2/session/organization-only/post-verdict/receipts/replay.stderr
cbbfbbce2fb3aa3e1a11fdd841df96ac4c5e921271a98de5ca04b4914c97137e	926	evidence/vela-lifecycle-fixture-2/session/organization-only/post-verdict/receipts/replay.stdout
c2fdeb0b3a48c7835935abddc7be09dcbb0a0ca8c6f9f6ddd864db18441c2ee3	409	evidence/vela-lifecycle-fixture-2/session/organization-only/post-verdict/receipts/show.json
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	evidence/vela-lifecycle-fixture-2/session/organization-only/post-verdict/receipts/show.stderr
a8c7e7fe61e913cc7af66d95883e1094d522c49d2e0ad405c2dcf51b59236311	7362	evidence/vela-lifecycle-fixture-2/session/organization-only/post-verdict/receipts/show.stdout
